2019-02-16 22:28:26 [scrapy.utils.log] INFO: Scrapy 1.6.0 started (bot: scraper)
2019-02-16 22:28:26 [scrapy.utils.log] INFO: Versions: lxml 4.3.1.0, libxml2 2.9.9, cssselect 1.0.3, parsel 1.5.1, w3lib 1.20.0, Twisted 18.9.0, Python 3.7.2 (default, Feb 12 2019, 08:15:36) - [Clang 10.0.0 (clang-1000.11.45.5)], pyOpenSSL 19.0.0 (OpenSSL 1.1.1a  20 Nov 2018), cryptography 2.5, Platform Darwin-18.2.0-x86_64-i386-64bit
2019-02-16 22:28:26 [scrapy.crawler] INFO: Overridden settings: {'BOT_NAME': 'scraper', 'LOG_FILE': 'logs/default/product/2ca6303c323a11e9a7bb34363b84d4b4.log', 'NEWSPIDER_MODULE': 'scraper.spiders', 'ROBOTSTXT_OBEY': True, 'SPIDER_MODULES': ['scraper.spiders']}
2019-02-16 22:28:26 [scrapy.extensions.telnet] INFO: Telnet Password: 6ff7336d646345c8
2019-02-16 22:28:26 [scrapy.middleware] INFO: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.memusage.MemoryUsage',
 'scrapy.extensions.logstats.LogStats']
2019-02-16 22:28:26 [scrapy.middleware] INFO: Enabled downloader middlewares:
['scrapy.downloadermiddlewares.robotstxt.RobotsTxtMiddleware',
 'scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.cookies.CookiesMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
2019-02-16 22:28:26 [scrapy.middleware] INFO: Enabled spider middlewares:
['scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
2019-02-16 22:28:26 [scrapy.middleware] INFO: Enabled item pipelines:
[]
2019-02-16 22:28:26 [scrapy.core.engine] INFO: Spider opened
2019-02-16 22:28:26 [scrapy.extensions.logstats] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2019-02-16 22:28:26 [scrapy.extensions.telnet] INFO: Telnet console listening on 127.0.0.1:6023
2019-02-16 22:29:05 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/green-house-seeds/white-widow-3-semillas-green-house-seeds.html> (referer: https://www.lajuana.cl/green-house-seeds/)
2019-02-16 22:29:06 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/fastbuds/lsd-25-auto-3-semillas-fastbuds.html> (referer: https://www.lajuana.cl/fastbuds/)
2019-02-16 22:29:06 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/fastbuds/lemon-ak-3-semillas-fastbuds.html> (referer: https://www.lajuana.cl/fastbuds/)
2019-02-16 22:29:06 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/fastbuds/west-coast-og-auto-3-semillas-fastbuds.html> (referer: https://www.lajuana.cl/fastbuds/)
2019-02-16 22:29:06 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/fastbuds/zkittlez-auto-3-semillas-fastbuds.html> (referer: https://www.lajuana.cl/fastbuds/)
2019-02-16 22:29:07 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/fastbuds/girl-scout-cookies-auto-3-semillas-fastbuds.html> (referer: https://www.lajuana.cl/fastbuds/)
2019-02-16 22:29:07 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/fastbuds/mexican-airlines-auto-3-semillas-fastbuds.html> (referer: https://www.lajuana.cl/fastbuds/)
2019-02-16 22:29:08 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/fastbuds/blue-dream-matic-auto-3-semillas-fastbuds.html> (referer: https://www.lajuana.cl/fastbuds/)
2019-02-16 22:29:08 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/fastbuds/green-crack-auto-3-semillas-fastbuds.html> (referer: https://www.lajuana.cl/fastbuds/)
2019-02-16 22:29:08 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/semillas-a-granel/mazar-automatica-a-granel.html> (referer: https://www.lajuana.cl/semillas/)
2019-02-16 22:29:09 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/fastbuds/gorila-glue-auto-3-semillas-fastbuds.html> (referer: https://www.lajuana.cl/fastbuds/)
2019-02-16 22:29:09 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/fastbuds/californian-snow-auto-3-semillas-fastbuds.html> (referer: https://www.lajuana.cl/fastbuds/)
2019-02-16 22:29:09 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/semillas-a-granel/strawberry-feminizada-a-granel.html> (referer: https://www.lajuana.cl/semillas/)
2019-02-16 22:29:09 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/semillas-a-granel/cannatonic-medicinal-cbd-a-granel.html> (referer: https://www.lajuana.cl/semillas/)
2019-02-16 22:29:09 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/semillas-a-granel/destroyer-feminizada-a-granel.html> (referer: https://www.lajuana.cl/semillas/)
2019-02-16 22:29:10 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/semillas-a-granel/bruce-banner-3-feminzada-a-granel.html> (referer: https://www.lajuana.cl/semillas/)
2019-02-16 22:29:11 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/semillas-a-granel/60-day-lemon-automatica-a-granel.html> (referer: https://www.lajuana.cl/semillas/)
2019-02-16 22:29:11 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/semillas-a-granel/skunk-automatica-a-granel.html> (referer: https://www.lajuana.cl/semillas/)
2019-02-16 22:29:11 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/semillas-a-granel/og-kush-feminizada-a-granel.html> (referer: https://www.lajuana.cl/semillas/)
2019-02-16 22:29:12 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/pyramid-seeds/northern-lights-1-semilla-pyramid-seeds.html> (referer: https://www.lajuana.cl/pyramid-seeds/)
2019-02-16 22:29:13 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/semillas-a-granel/haze-feminizada-a-granel.html> (referer: https://www.lajuana.cl/semillas/)
2019-02-16 22:29:13 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/pyramid-seeds/white-widow-1-semilla-pyramid-seeds.html> (referer: https://www.lajuana.cl/pyramid-seeds/)
2019-02-16 22:29:13 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/pyramid-seeds/nefertiti-1-semilla-pyramid-seeds.html> (referer: https://www.lajuana.cl/pyramid-seeds/)
2019-02-16 22:29:13 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/pyramid-seeds/new-york-city-1-semilla-pyramid-seeds.html> (referer: https://www.lajuana.cl/pyramid-seeds/)
2019-02-16 22:29:13 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/pyramid-seeds/super-hash-1-semilla-pyramid-seeds.html> (referer: https://www.lajuana.cl/pyramid-seeds/)
2019-02-16 22:29:14 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/pyramid-seeds/kryptonite-1-semilla-pyramid-seeds.html> (referer: https://www.lajuana.cl/pyramid-seeds/)
2019-02-16 22:29:15 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/pyramid-seeds/anesthesia-1-semilla-pyramid-seeds.html> (referer: https://www.lajuana.cl/pyramid-seeds/)
2019-02-16 22:29:15 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/pyramid-seeds/lennon-1-semilla-pyramid-seeds.html> (referer: https://www.lajuana.cl/pyramid-seeds/)
2019-02-16 22:29:15 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/paradise-seeds/icecream-3-semillas-paradise-seeds.html> (referer: https://www.lajuana.cl/paradise-seeds/)
2019-02-16 22:29:15 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/pyramid-seeds/auto-blue-pyramid-1-semilla-pyramid-seeds.html> (referer: https://www.lajuana.cl/pyramid-seeds/)
2019-02-16 22:29:16 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/pyramid-seeds/shark-1-semilla-pyramid-seeds.html> (referer: https://www.lajuana.cl/pyramid-seeds/)
2019-02-16 22:29:16 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/semillas-a-granel/magnum-automatica-a-granel.html> (referer: https://www.lajuana.cl/semillas/)
2019-02-16 22:29:16 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/positronics-seeds/super-cheese-3-2-semillas-positronics.html> (referer: https://www.lajuana.cl/positronics-seeds/)
2019-02-16 22:29:17 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/positronics-seeds/critical-express-3-2-semillas-positronics-seeds.html> (referer: https://www.lajuana.cl/positronics-seeds/)
2019-02-16 22:29:17 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/positronics-seeds/cum-laude-3-2-semillas-positronics.html> (referer: https://www.lajuana.cl/positronics-seeds/)
2019-02-16 22:29:18 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/positronics-seeds/claustrum-3-2-semillas-positronics.html> (referer: https://www.lajuana.cl/positronics-seeds/)
2019-02-16 22:29:18 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/positronics-seeds/jack-diesel-3-2-semillas-positronics.html> (referer: https://www.lajuana.cl/positronics-seeds/)
2019-02-16 22:29:18 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/positronics-seeds/critical-47-3-2-semillas-positronics.html> (referer: https://www.lajuana.cl/positronics-seeds/)
2019-02-16 22:29:18 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/positronics-seeds/caramelice-3-2-semillas-positronics.html> (referer: https://www.lajuana.cl/positronics-seeds/)
2019-02-16 22:29:18 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/positronics-seeds/blue-rhino-3-2-semillas-positronics.html> (referer: https://www.lajuana.cl/positronics-seeds/)
2019-02-16 22:29:19 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/positronics-seeds/black-widow-3-2-semillas-positronics.html> (referer: https://www.lajuana.cl/positronics-seeds/)
2019-02-16 22:29:19 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/positronics-seeds/amnesia-mistery-3-2-semillas-positronics.html> (referer: https://www.lajuana.cl/positronics-seeds/)
2019-02-16 22:29:19 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/humboldt-seeds/bubba-cheese-auto-3-semillas-humboldt-seeds.html> (referer: https://www.lajuana.cl/humboldt-seeds/)
2019-02-16 22:29:20 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/humboldt-seeds/lost-coast-og-3-semillas-humboldt-seeds.html> (referer: https://www.lajuana.cl/humboldt-seeds/)
2019-02-16 22:29:20 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/humboldt-seeds/lost-coast-hashplant-3-semillas-humboldt-seeds.html> (referer: https://www.lajuana.cl/humboldt-seeds/)
2019-02-16 22:29:21 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/humboldt-seeds/lost-coast-skunk-auto-3-semillas-humboldt-seeds.html> (referer: https://www.lajuana.cl/humboldt-seeds/)
2019-02-16 22:29:21 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/humboldt-seeds/lemon-kush-headband-3-semillas-humboldt-seeds.html> (referer: https://www.lajuana.cl/humboldt-seeds/)
2019-02-16 22:29:21 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/humboldt-seeds/master-kush-3-semillas-humboldt-seeds.html> (referer: https://www.lajuana.cl/humboldt-seeds/)
2019-02-16 22:29:21 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/humboldt-seeds/chocolate-mint-og-3-semillas-humboldt-seeds.html> (referer: https://www.lajuana.cl/humboldt-seeds/)
2019-02-16 22:29:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/humboldt-seeds/chemdawg-3-semillas-humboldt-seeds.html> (referer: https://www.lajuana.cl/humboldt-seeds/)
2019-02-16 22:29:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/medicina-cannabica/> (referer: https://www.lajuana.cl/)
2019-02-16 22:29:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/viales-de-esporas/> (referer: https://www.lajuana.cl/)
2019-02-16 22:29:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/accesorios-fungi/> (referer: https://www.lajuana.cl/)
2019-02-16 22:29:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustrato-fungi/> (referer: https://www.lajuana.cl/)
2019-02-16 22:29:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/kits-cultivo-fungi/> (referer: https://www.lajuana.cl/)
2019-02-16 22:29:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/esporas-de-coleccion/> (referer: https://www.lajuana.cl/)
2019-02-16 22:29:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/distintivos-y-guias/> (referer: https://www.lajuana.cl/)
2019-02-16 22:29:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/mundo-fungi/> (referer: https://www.lajuana.cl/)
2019-02-16 22:29:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/platos-para-macetas/> (referer: https://www.lajuana.cl/)
2019-02-16 22:29:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/macetas-de-plastico/> (referer: https://www.lajuana.cl/)
2019-02-16 22:29:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/humboldt-seeds/purple-trainwreck-3-semillas-humboldt-seeds.html> (referer: https://www.lajuana.cl/humboldt-seeds/)
2019-02-16 22:29:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/maceteros-textiles/> (referer: https://www.lajuana.cl/)
2019-02-16 22:29:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/maceteros-para-cultivar/> (referer: https://www.lajuana.cl/)
2019-02-16 22:29:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-jiffy/> (referer: https://www.lajuana.cl/)
2019-02-16 22:29:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-mills/> (referer: https://www.lajuana.cl/)
2019-02-16 22:29:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-otras-marcas/> (referer: https://www.lajuana.cl/)
2019-02-16 22:29:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-biobizz/> (referer: https://www.lajuana.cl/)
2019-02-16 22:29:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-full-grow/> (referer: https://www.lajuana.cl/)
2019-02-16 22:29:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/accesorios-para-medicion/jeringa-desechable-5-ml-con-aguja.html> (referer: https://www.lajuana.cl/accesorios-fungi/)
2019-02-16 22:29:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustrato-fungi/vermiculita-esteril-750cc.html> (referer: https://www.lajuana.cl/sustrato-fungi/)
2019-02-16 22:29:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/accesorios-para-medicion/jeringa-desechable-10-ml-con-aguja.html> (referer: https://www.lajuana.cl/accesorios-fungi/)
2019-02-16 22:29:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/viales-de-esporas/vial-de-esporas-cuba-natural-magic.html> (referer: https://www.lajuana.cl/viales-de-esporas/)
2019-02-16 22:29:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/distintivos-y-guias/tutor-medusa-protect.html> (referer: https://www.lajuana.cl/distintivos-y-guias/)
2019-02-16 22:29:26 [scrapy.extensions.logstats] INFO: Crawled 181 pages (at 181 pages/min), scraped 0 items (at 0 items/min)
2019-02-16 22:29:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/esporas-de-coleccion/australia-natural-magic.html> (referer: https://www.lajuana.cl/esporas-de-coleccion/)
2019-02-16 22:29:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/distintivos-y-guias/etiquetas-distintivas-para-picar-13-x-6-cm-x-1-un.html> (referer: https://www.lajuana.cl/distintivos-y-guias/)
2019-02-16 22:29:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/distintivos-y-guias/tutor-plastico-verde-8mm-grosor-x-60mm-largo.html> (referer: https://www.lajuana.cl/distintivos-y-guias/)
2019-02-16 22:29:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/platos-para-macetas/plato-para-macetas-cuadradas-7-11-18-lts-20x20-cms.html> (referer: https://www.lajuana.cl/platos-para-macetas/)
2019-02-16 22:29:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/distintivos-y-guias/etiqueta-de-pincho-15-cms.html> (referer: https://www.lajuana.cl/distintivos-y-guias/)
2019-02-16 22:29:29 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-otras-marcas/germinador-pro.html> (referer: https://www.lajuana.cl/sustratos-otras-marcas/)
2019-02-16 22:29:29 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/macetas-de-plastico/maceta-cuadrada-negra-7-lts-20x20x25-cms.html> (referer: https://www.lajuana.cl/macetas-de-plastico/)
2019-02-16 22:29:29 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/maceteros-textiles/maceta-geotextil-texpot-7-litros-blanca.html> (referer: https://www.lajuana.cl/maceteros-textiles/)
2019-02-16 22:29:29 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/maceteros-textiles/maceta-geotextil-texpot-15-litros.html> (referer: https://www.lajuana.cl/maceteros-textiles/)
2019-02-16 22:29:29 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/maceteros-textiles/pure-pot-maceta-textil-757-litros.html> (referer: https://www.lajuana.cl/maceteros-textiles/)
2019-02-16 22:29:31 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-biobizz/sustrato-biobizz-all-mix-20-litros.html> (referer: https://www.lajuana.cl/sustratos-biobizz/)
2019-02-16 22:29:32 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-full-grow/sustratos-full-grow-plus-20l.html> (referer: https://www.lajuana.cl/sustratos-full-grow/)
2019-02-16 22:29:32 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-full-grow/sustratos-full-grow-plus-11lts.html> (referer: https://www.lajuana.cl/sustratos-full-grow/)
2019-02-16 22:29:32 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-biobizz/sustrato-biobizz-light-mix-50-litros.html> (referer: https://www.lajuana.cl/sustratos-biobizz/)
2019-02-16 22:29:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-full-grow/sustratos-full-grow-full-mix-50l.html> (referer: https://www.lajuana.cl/sustratos-full-grow/)
2019-02-16 22:29:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-full-grow/sustratos-full-grow-light-50lts.html> (referer: https://www.lajuana.cl/sustratos-full-grow/)
2019-02-16 22:29:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-biobizz/sustrato-biobizz-all-mix-50-litros.html> (referer: https://www.lajuana.cl/sustratos-biobizz/)
2019-02-16 22:29:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-biobizz/sustrato-biobizz-light-mix-20-litros.html> (referer: https://www.lajuana.cl/sustratos-biobizz/)
2019-02-16 22:29:35 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-otras-marcas/block-de-coco-5-kg-75-lts.html> (referer: https://www.lajuana.cl/sustratos-otras-marcas/)
2019-02-16 22:29:35 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-mills/sustrato-mills-top-mix-50-lts.html> (referer: https://www.lajuana.cl/sustratos-mills/)
2019-02-16 22:29:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-mills/sustrato-mills-light-mix-50l.html> (referer: https://www.lajuana.cl/sustratos-mills/)
2019-02-16 22:29:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-otras-marcas/euro-peblles-10l-arcilla-expandida-plagron.html> (referer: https://www.lajuana.cl/sustratos-otras-marcas/)
2019-02-16 22:29:37 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-mills/sustrato-mills-dna-soil-cork-50-lts.html> (referer: https://www.lajuana.cl/sustratos-mills/)
2019-02-16 22:29:38 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-jiffy/jiffy-cocoblock-5x5-cms.html> (referer: https://www.lajuana.cl/sustratos-jiffy/)
2019-02-16 22:29:43 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/maceteros-textiles/texpot-urban-150-lts-color-arena.html> (referer: https://www.lajuana.cl/maceteros-textiles/)
2019-02-16 22:29:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/maceteros-textiles/maceta-geotextil-texpot-10-litros-blanca.html> (referer: https://www.lajuana.cl/maceteros-textiles/)
2019-02-16 22:29:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/maceteros-textiles/maceta-geotextil-texpot-3-litros-blanca.html> (referer: https://www.lajuana.cl/maceteros-textiles/)
2019-02-16 22:29:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/sustratos-jiffy/disco-germinador-jiffy.html> (referer: https://www.lajuana.cl/sustratos-jiffy/)
2019-02-16 22:29:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/maceteros-textiles/smart-pot-big-bag-bed-jr-190-lts.html> (referer: https://www.lajuana.cl/maceteros-textiles/)
2019-02-16 22:29:54 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/maceteros-textiles/maceta-geotextil-texpot-50-litros.html> (referer: https://www.lajuana.cl/maceteros-textiles/)
2019-02-16 22:29:54 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/maceteros-textiles/maceta-geotextil-texpot-25-litros-blanca.html> (referer: https://www.lajuana.cl/maceteros-textiles/)
2019-02-16 22:29:54 [scrapy.crawler] INFO: Received SIGINT, shutting down gracefully. Send again to force 
2019-02-16 22:29:54 [scrapy.core.engine] INFO: Closing spider (shutdown)
2019-02-16 22:29:54 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/macetas-de-plastico/maceta-rejilla-762-cm.html> (referer: https://www.lajuana.cl/macetas-de-plastico/)
2019-02-16 22:29:55 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/maceteros-textiles/maceta-geotextil-texpot-15-litros-blanca.html> (referer: https://www.lajuana.cl/maceteros-textiles/)
2019-02-16 22:29:55 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/macetas-de-plastico/maceta-cuadrada-negra-35-lts-15x15x18-cms.html> (referer: https://www.lajuana.cl/macetas-de-plastico/)
2019-02-16 22:29:56 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/macetas-de-plastico/maceta-rejilla-5cm-90uds.html> (referer: https://www.lajuana.cl/macetas-de-plastico/)
2019-02-16 22:29:56 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/macetas-de-plastico/maceta-cuadrada-blanca-18-lts-26x26x40-cms.html> (referer: https://www.lajuana.cl/macetas-de-plastico/)
2019-02-16 22:29:57 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/macetas-de-plastico/maceta-cuadrada-negra-56-lts-18x18x23-cms.html> (referer: https://www.lajuana.cl/macetas-de-plastico/)
2019-02-16 22:29:57 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/macetas-de-plastico/maceta-cuadrada-negra-18-lts-26x26x40-cms.html> (referer: https://www.lajuana.cl/macetas-de-plastico/)
2019-02-16 22:29:58 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/macetas-de-plastico/maceta-cuadrada-negra-3lts-15x15x20.html> (referer: https://www.lajuana.cl/macetas-de-plastico/)
2019-02-16 22:29:58 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/macetas-de-plastico/maceta-cuadrada-blanca-7-lts-20x20x275-cms.html> (referer: https://www.lajuana.cl/macetas-de-plastico/)
2019-02-16 22:29:58 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/platos-para-macetas/plato-para-maceta-18x18-cms.html> (referer: https://www.lajuana.cl/platos-para-macetas/)
2019-02-16 22:30:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/platos-para-macetas/plato-para-macetas-cuadradas-35lts-15x15-cms.html> (referer: https://www.lajuana.cl/platos-para-macetas/)
2019-02-16 22:30:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/macetas-de-plastico/maceta-cuadrada-negra-11-lts-23x23x26-cms.html> (referer: https://www.lajuana.cl/macetas-de-plastico/)
2019-02-16 22:30:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.lajuana.cl/distintivos-y-guias/etiquetas-distintivas-para-plantas-13-x-10-cm-x-1-un.html> (referer: https://www.lajuana.cl/distintivos-y-guias/)
